Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Machine failure
L,300.79527500355255,309.93170664384263,1616.3353770430747,50.00290789005707,173.8128082394474,None,0
L,299.0745267040073,308.2923399600052,1525.7799826832677,37.30744212724662,222.24552559530213,HDF,1
L,299.3859033181498,309.54222846210524,1316.455328427694,38.03930513048663,219.43236407779014,HDF,1
L,302.2871320898572,313.66536193652735,1342.2236929328892,50.144967703228886,244.26407165189963,PWF,1
L,300.21298796058016,311.26627509453255,1093.3097144103199,42.83624288650446,63.47733858677634,None,0
H,298.3134033774301,309.2196844976061,1843.4888855595157,26.2886658931377,68.70634403694359,None,0
L,301.40406064733463,311.0922335944601,1703.0840829954013,60.93790835290279,99.32318201940376,None,0
M,300.3953511339085,310.0677436078164,1242.1709979643563,30.101313070846988,134.39424515911844,None,0
L,294.9567903970759,305.302734065056,1659.7815345583592,64.78969543399414,91.78547965031963,None,0
M,300.8567058275429,310.72663498625934,1385.1955312100667,44.27954922079643,185.0741026362172,None,0
L,300.78365741543223,311.6729753227616,1682.96210726994,33.645587103273954,2.136262977413317,None,0
H,300.04024225916174,310.87035992365696,1400.7852861681836,16.32967315881224,4.4135788945465215,None,0
L,301.78340116213917,312.3747424833119,1427.3291809784084,47.76764469248366,179.0141899577291,None,0
L,298.655212831347,306.12925154957765,1442.330546448467,24.49689414380799,220.78030563768553,HDF,1
L,300.6729995776418,310.8009879413191,1368.5289316677374,43.572945583682184,194.13686343304582,None,0
L,296.8660812576653,306.75722737693263,1779.8542750466609,59.33632702522386,29.272903356960285,None,0
L,300.8141807667977,310.98220636855723,1679.7053986162957,28.623211347698852,233.74350673296038,HDF,1
L,303.9061193910798,313.1517947525334,1521.989707666656,47.380554120730054,130.47815462672534,None,0
M,298.0102872950649,306.6855013846657,1704.913632797162,31.88400385142112,185.57378802136742,None,0
L,298.48039573602443,308.9435342159995,1174.585656950908,51.33149536768903,50.26154941579469,None,0
L,298.5799691142169,308.22366779648485,1254.3082442897935,40.658226799548046,137.19890773353845,None,0
M,300.2599964516032,310.83468944531074,1594.9109524715925,39.80936602146445,82.51520096090404,None,0
M,297.8739274542926,307.2030130766078,1647.1073111615776,52.07288311475221,243.69019338218223,TWF,1
L,300.842494757382,312.25840539787464,1555.8815092511504,46.25292441150227,118.54903495317643,None,0
L,301.6936798909383,312.6947447335091,1123.4610649843362,31.953109614755043,188.89424640117278,None,0
L,301.06869442690754,311.3655215354534,1287.5330951324504,57.871134217543,150.80798408991458,None,0
M,296.46316914872386,306.2498807353379,1583.3183733008336,24.641735159804764,23.574687180736937,PWF,1
M,301.99033533031724,312.84274420811545,1985.2944578482534,42.756970956476245,135.73193885190722,None,0
L,301.87473482850737,312.26728264374475,1743.5825330116857,31.771353091107027,135.0539668670023,None,0
M,301.6603227446926,311.8989069326232,1815.4608596941546,25.12775292442135,178.92733729414363,None,0
M,300.74568449731163,311.78854990687125,1567.94508443806,28.658189902002785,80.47700415188937,None,0
L,300.44037862841026,311.8669147828169,1566.4981961578756,39.50760480159369,215.16302856656617,TWF,1
M,302.06477879625277,310.81236761176723,1293.3029065487847,43.49726764148568,155.65087517403052,None,0
L,303.8470269752069,312.7966428678571,1690.3644106103234,50.589318311994184,9.835328513449621,None,0
L,298.0939190732703,307.3136583477915,1485.3636594917994,54.76036509393675,176.70894711613653,None,0
L,302.15625079158957,310.65382619394603,1638.5464750927438,42.776871471040366,226.74172751045856,PWF,1
L,299.82756580398507,309.76481727841593,1506.137270576187,35.56806721129192,170.78677382636636,None,0
L,299.7406538959428,310.3407703511873,1555.823684950148,50.39017307004589,94.99932609865563,None,0
H,296.9269386192359,306.90552032428354,1482.4543767402756,33.853585157577456,147.66220765154662,None,0
L,299.43042118096923,308.89629953935633,1544.9249395645786,24.043854709686507,42.84956775486798,None,0
L,298.0054700840632,309.13192784119235,1700.0153115090461,49.390115124426714,150.31386838977002,None,0
L,299.0722911409881,309.21284754419486,1246.7540941861553,53.23911851813493,125.24818613373137,None,0
H,297.8036272324437,308.14661019981,1201.415514736978,31.781883519262664,6.539422114428817,None,0
L,299.102183225374,310.2564180302738,1585.1729155277799,59.60823163499,80.47247155388592,None,0
L,299.1877792859532,309.06453734710203,1788.1148595815234,45.83052318835872,47.81181227540693,None,0
L,300.1935098368776,312.25372390950224,1838.5489233602163,44.33961977964893,97.66298169057075,None,0
L,296.77050027541736,306.3226852715456,1255.1179564579857,34.83313901199063,60.45810733373716,None,0
H,297.10896370450934,309.10691190902224,1419.4252329195253,50.17288768243562,208.56217446763105,HDF,1
H,300.72382854146105,309.7490933595486,1204.156949111018,24.75621872857214,174.42087225034572,None,0
L,298.4051237658598,308.9226086687402,1389.877674722576,36.60209554423295,185.0286854094693,None,0
H,302.14905958045983,311.5065274116536,1724.5696190098722,32.66836764037776,90.21682754084004,None,0
M,300.4505394440301,311.5701055610112,1497.42164328832,26.91067249852612,0.8615912903522094,None,0
M,301.2135243004128,310.73529169255437,1425.2251840752424,48.62987455315657,54.78842305009954,None,0
L,302.8213846408418,313.1122558314859,1609.017151282242,43.41138476590899,188.8245511079962,None,0
L,299.38057837638684,308.73003638034527,1340.9895820381057,48.04691505194158,150.7092018251992,None,0
L,298.8510265891675,309.7882517628341,1818.5956729763716,37.216999910764805,134.64454141575757,None,0
M,301.74340517119765,311.0876539105585,1501.4569944482946,49.85079551973082,70.12998386868868,None,0
L,301.0190271278594,312.70244197260206,1419.64115140802,40.771417563151964,18.935581730097127,None,0
L,299.6253393803574,308.629342273396,1617.3698469591222,35.27853666027552,196.21661755833546,None,0
L,302.7829159339119,311.43728801558376,1687.8572320422093,33.61111234435627,9.66389199867021,None,0
M,299.57551138032017,310.52706345839925,1819.1950480298517,20.170962333751298,14.784117215648207,None,0
L,300.06554727511156,309.47390363484806,1458.0062187483672,51.64371303416937,73.73380890776046,OSF,1
M,300.0424453016685,310.035207988219,1717.2113045387434,50.50905168934758,143.23341934940342,TWF,1
H,298.13081221020303,307.8085710563673,1520.2423223799995,69.27368898218181,248.05662914736723,HDF,1
L,300.1551707789728,308.84256251182006,1377.723995805261,36.65380295342885,22.660393848040165,None,0
M,302.793520354797,312.71652669065867,1344.637694199153,33.33206397724872,118.29269981757301,None,0
L,300.88993663075235,312.15485252572466,1280.6033112733992,22.985647774090975,150.4383257650474,None,0
M,300.06212685279786,311.0652638561034,1351.6612002221773,49.59966343799072,205.7763101124133,TWF,1
L,299.67646543766864,309.90825820029454,1723.1413243520167,47.298264345456616,172.40347877876442,None,0
M,300.6617340568127,311.7740023498478,1641.3419203572075,55.51779919298436,201.9353949029415,HDF,1
M,301.4995332569784,310.44001467228424,1251.75766881161,30.83357980578094,130.61725177958513,None,0
H,301.2184776617795,310.8930233328745,1150.721815957013,47.163655644651755,108.49270087599162,None,0
M,299.33627027635606,309.7320752170863,1277.5413688407177,34.7795942365468,154.68207931883856,None,0
L,300.6495631882202,310.5191483614031,1344.6527583505704,53.43716193947516,225.21770237033226,TWF,1
M,300.95987948229657,310.71305615182,1439.3468578845982,45.362151214922825,137.71179054027226,None,0
M,297.985610024946,306.7849662926249,1734.5727046017428,24.443059689925274,151.3982797979327,None,0
L,300.3364610823674,308.2551196937247,1390.4566282200667,38.68802960322056,84.49403830312855,None,0
L,295.6773922273953,306.4952586523449,1836.0999920354548,20.518857976235868,149.03036138746472,None,0
H,300.96506741964237,311.2082889928946,1163.9600215357264,28.367182877317326,156.94103070411262,None,0
M,301.32068610912535,312.2226844873354,1430.2734958475387,28.972025145063313,188.35637150956177,None,0
M,301.49509225157294,311.05785630941455,1657.1097338272803,33.59058550735724,143.04417375324465,None,0
L,299.20990629566086,308.4971284108333,1669.4410504732866,37.37314215995356,49.38757366628105,None,0
M,300.6180936700481,310.6246416366847,1432.8572087223215,41.645830950760775,145.4815210639492,None,0
L,302.84790769108236,313.70210733969515,1700.3506867568394,41.14545700794325,74.46785226908814,None,0
M,302.82753929658253,312.5960870815949,1662.4392885013765,39.76140170599823,21.831123760434917,None,0
L,299.9416546015469,310.74343978587535,1363.577068137498,43.32385428048094,206.35828286496528,TWF,1
M,300.27863926145915,309.27233125586605,1562.9856936888843,27.502053586591213,16.518028206280455,None,0
H,302.2218222894689,312.060375156299,1640.722656815369,40.73178714504817,157.92580875653348,None,0
L,296.99839596947567,306.9282818253976,1377.893046485435,54.34459026518346,247.12365324986922,HDF,1
H,299.35384851464596,310.58023845856786,1838.8650900538325,38.34197173136082,21.90479286825245,None,0
L,302.6711409110735,312.8787683090894,1332.9276106764714,44.94672765566466,55.03296098822838,None,0
M,301.9504010833695,313.6964786016637,1528.8185766589024,44.01624711693346,190.2010531586118,None,0
M,300.7385275552998,309.3908427553523,1250.0445367160985,48.62268430602583,24.223532920843393,None,0
L,296.9883351893388,307.11825409375007,1520.672039732512,42.871388997373806,208.1812563726754,HDF,1
M,299.90017953391765,310.0795775730981,1286.5853567858355,48.45365228699331,0.06753058918196331,None,0
M,298.82016920750016,309.440262405087,1441.1741717341474,45.07291379177443,222.4868351379694,HDF,1
L,300.66207780563445,309.8487178691856,1182.6804877357806,46.57285008694083,16.705788079436235,None,0
L,298.3813066304102,310.06575296982106,1659.9626800651442,44.42127642278372,230.4949621479884,PWF,1
M,297.94855321005076,307.9615171515225,1571.2560099483214,29.93210652170641,216.1378082626779,HDF,1
M,295.8702694446327,304.78320193169776,1717.48211072734,28.292356533073956,134.89077971927418,None,0
M,302.4436093699534,312.4275843795398,1430.4389670720327,36.46772541495737,194.48715709939577,None,0
M,299.2004589771139,308.88729745423376,1726.7694733761996,55.51640528176349,18.719211971213262,None,0
L,300.31429156740506,313.0975267096524,1507.8559290789672,38.283469560726815,33.78696298566805,None,0
M,299.9955237670516,311.04546736657664,1522.6334918857474,43.09559484758663,92.32183588816793,None,0
L,297.865132134079,307.9147934897872,1922.8106650703876,20.32693677477405,134.3646470212331,None,0
L,297.4818701771036,307.36995349190437,1403.0648070122793,41.93741900668107,217.05356494334552,PWF,1
L,297.9893697480055,308.94042661048695,1745.49180623097,40.85908018416631,135.6701118778602,None,0
L,298.5536631223412,309.5525252826694,1595.9369881095226,13.26681042173595,166.30129562263835,None,0
L,300.7332124940276,307.821662574707,1385.6190215509034,42.90888941970788,169.9711050567439,None,0
L,298.4085646729588,309.05155782769214,1236.8618219073055,23.490194433447673,219.3920318965125,TWF,1
M,303.4929812631892,313.52094780716783,1293.382989908902,32.74650835087924,194.18868596839684,None,0
L,302.0543020717863,310.74315824999934,1726.1349595709023,49.94472013274944,244.25757462015173,TWF,1
L,301.6167190993314,312.4969332389556,1846.8799053673913,41.57451526837732,5.003159547035368,None,0
L,299.7606821950537,312.00687020861193,1518.287980642045,35.51549909030236,51.95716913918899,None,0
L,303.028561471441,313.58535741826876,1528.7763525242246,34.65924800652796,232.6114338579601,HDF,1
L,299.56398873775777,310.66441718001465,1655.2906866312974,35.8200776636683,198.05505517572018,None,0
L,299.9374771716915,311.74159626365594,1514.660405870637,41.60888954490799,66.84068650873733,None,0
M,300.3399490794985,309.5096869287785,1719.9400075940644,27.993571426041385,243.56166378011687,TWF,1
M,301.40364608108666,309.54607463591975,1558.324450132637,51.24417468146664,217.47025680867904,TWF,1
M,301.27381615800596,311.93068222131546,1527.1082627304886,28.52436321122453,16.16430660731416,None,0
L,299.0497494431108,308.8021379066693,1360.1574305011763,22.729424671603812,202.82746123788607,HDF,1
L,298.9340125611481,307.55983910877654,1310.9465841053436,49.911531319470704,196.12190333766796,None,0
M,301.2798059143042,311.2016359781684,868.1823972909515,35.63078675940532,55.28826286930288,None,0
L,301.43047316778245,312.1580205415731,1746.8233599883742,40.704595906591024,167.31162777202616,None,0
L,299.21329775035423,309.06432608558987,1470.678588955535,46.54631017009501,242.5564797578317,HDF,1
L,296.8256238606431,306.03879622990803,1419.9205310528437,32.805630521054475,168.9671991121967,None,0
L,299.5853678079835,309.361860747687,1109.6585407229134,41.37145752353412,203.44129737491255,TWF,1
L,301.2470515976517,311.22757513235035,1371.9774468455296,46.482149815885364,24.84662994023146,None,0
L,303.61083369283955,311.68135143021345,1345.662708343421,56.432348858749755,181.86469733761575,None,0
L,297.60408407531867,307.46130912214795,1341.045382553845,34.88941107501208,51.18867842696445,None,0
L,299.14685749433886,307.80251702219397,1566.5672286305255,35.37052799641166,17.9635431133989,None,0
M,299.22119287694926,309.8802188289703,1524.4497106392007,45.63326619325328,138.0193561147578,None,0
M,302.711610678863,311.1505681032762,1227.740813276059,42.08592964058838,187.65277814934512,None,0
M,299.9301169990827,310.94280920363366,1240.4317800185336,38.6296424050517,136.68621636125928,None,0
M,298.18534688125544,307.7761818120415,1240.0642895339267,55.92689982508586,232.89921849411172,OSF,1
H,301.11739056584366,310.5744148590717,1862.1052175134355,23.175627306884223,173.91658639151728,None,0
L,299.1907229599181,309.4851775572201,1798.544525738326,25.78254549542138,29.39370599887392,None,0
L,297.5512254532841,306.68519100806066,1329.5402001800805,23.291180602446143,233.62954850218676,PWF,1
L,298.2144533854477,308.49319913957777,1104.681136000854,52.016799609999744,38.22199561369291,None,0
M,303.46808390884524,312.7359751341569,1525.608848602504,45.14723321220452,189.56386089934836,None,0
M,300.7684184432989,310.2116839309741,1509.3880232475344,26.292549161331884,37.13591982577247,None,0
L,300.21552011090506,310.6208742802342,1563.3833973976796,38.76966608650773,249.64506894986448,OSF,1
H,299.5002125283759,308.36163179464154,1648.2747784954665,39.72324406661031,83.04687703164493,None,0
L,300.5842976842376,309.31996038247524,1590.3407906791883,17.907803807964196,123.98233051535168,None,0
H,300.560471892005,310.80869739941534,1276.7120936999493,41.882771279457145,116.70937674618814,None,0
L,300.5843376564147,310.55743780392527,1558.8082174328035,28.224539378666922,25.47430121891672,None,0
L,300.2296901805555,310.3983829253649,1670.7647150671307,47.06668546891003,123.50374999864708,None,0
L,301.7375966766111,312.0652359133325,1355.1996553993254,28.530587542202003,37.37649857514275,None,0
L,300.04620869200147,310.10358424580846,1559.9912937511717,42.19159820521029,200.4952044555501,PWF,1
L,298.04412232889473,308.6522149528618,1389.4438565064384,52.945702327898516,239.57835835238586,HDF,1
L,298.7751542181983,308.87259050517696,1899.233944188246,49.74560081013227,202.0146103413677,TWF,1
